samples,life_style,ecosystem,habitat,mean_si,richness,diversity
mgm4698591,free-living,freshwater,river,0.8095784985626217,2117,0.8842679559743699
mgm4698592,free-living,freshwater,river,0.83341833934322,1748,0.63456109864686
mgm4698593,free-living,freshwater,river,0.8264337322067514,2215,0.8617638405216311
mgm4698594,free-living,freshwater,river,0.8058228358424241,1591,0.8520843628034915
mgm4698595,free-living,freshwater,river,0.8122619114103018,2264,0.9257514046042457
mgm4698701,host-associated,human_host-associated,human_associated_biofilm,0.9514418600584895,2009,0.8322927715367393
mgm4698702,host-associated,human_host-associated,human_associated_biofilm,0.9558837367489844,1835,0.7970394483882827
mgm4698713,host-associated,human_host-associated,human_associated_biofilm,0.9552351133061742,2276,0.9115443710514359
mgm4698770,host-associated,human_host-associated,human_associated_biofilm,0.9612021205155535,2271,0.9240394498877031
mgm4698771,host-associated,human_host-associated,human_associated_biofilm,0.9690319838157403,1986,0.787297238697412
mgm4699428,free-living,saline_water,oceanic_seawater,0.9195882032902639,2215,0.8946714947861992
mgm4699429,free-living,saline_water,oceanic_seawater,0.8969952219695648,2166,0.8872733305503574
mgm4699430,free-living,saline_water,oceanic_seawater,0.9169006781191397,1752,0.8157429231770097
mgm4699432,free-living,saline_water,oceanic_seawater,0.9010520294109424,1671,0.8514665673340015
mgm4699433,free-living,saline_water,oceanic_seawater,0.9147046332685831,1741,0.8338971935716181
mgm4699434,free-living,saline_water,oceanic_seawater,0.9138455656227777,2138,0.7733720634411884
mgm4699435,free-living,saline_water,oceanic_seawater,0.8914154743085593,2035,0.9191744323303102
mgm4699436,free-living,saline_water,oceanic_seawater,0.9059292117542007,2132,0.907571281965661
mgm4699437,free-living,saline_water,oceanic_seawater,0.9157242801827562,2059,0.8956266203151271
mgm4699438,free-living,saline_water,oceanic_seawater,0.9015985863797256,1744,0.8993287911043921
mgm4699439,free-living,saline_water,oceanic_seawater,0.9251431208011671,2321,0.9219028479887982
mgm4699440,free-living,saline_water,oceanic_seawater,0.9147656999224213,2067,0.89574245204075
mgm4699441,free-living,saline_water,oceanic_seawater,0.9205907463163728,2083,0.6083882120426678
mgm4699442,free-living,saline_water,oceanic_seawater,0.9107229345540927,1957,0.6383785382321256
mgm4699443,free-living,saline_water,oceanic_seawater,0.9301592681605829,2357,0.9093186479223566
mgm4699444,free-living,saline_water,oceanic_seawater,0.9018315003095396,2277,0.9043760332961638
mgm4699445,free-living,saline_water,oceanic_seawater,0.8864181027546091,2249,0.9172606161474565
mgm4699446,free-living,saline_water,oceanic_seawater,0.9173841878803963,2195,0.9199974437849797
mgm4699447,free-living,saline_water,oceanic_seawater,0.9176910381365994,1961,0.6878343556010404
mgm4699448,free-living,saline_water,oceanic_seawater,0.9115702748727726,1943,0.8626585478509715
mgm4699449,free-living,saline_water,oceanic_seawater,0.9173838294748,1410,0.919873459951475
mgm4699450,free-living,saline_water,oceanic_seawater,0.8807987309543828,1595,0.5792652024459843
mgm4699451,free-living,saline_water,oceanic_seawater,0.8991035833344458,2196,0.763378196349043
mgm4699452,free-living,saline_water,oceanic_seawater,0.9064436599828113,2264,0.9030567672890814
mgm4699453,free-living,saline_water,oceanic_seawater,0.913145641678227,2235,0.8678236704983713
mgm4699454,free-living,saline_water,oceanic_seawater,0.9004107821814303,2076,0.857981051224777
mgm4699455,free-living,saline_water,oceanic_seawater,0.8938368046890688,1935,0.8079426133791119
mgm4699456,free-living,saline_water,oceanic_seawater,0.9135130552722426,1932,0.8819128926956242
mgm4699465,free-living,saline_water,oceanic_seawater,0.8938272314172788,1119,0.7557520165461227
mgm4699466,free-living,saline_water,oceanic_seawater,0.9052184899469413,1908,0.626689937712518
mgm4699467,free-living,saline_water,oceanic_seawater,0.8945727226770067,1694,0.8526530713275421
mgm4699602,host-associated,human_host-associated,human_associated_biofilm,0.9651378717821874,1239,0.7641207427115442
mgm4700801,host-associated,human_host-associated,saliva,0.9622489472326132,1829,0.9095638973096861
mgm4700815,free-living,sediment,coastal_marine_sediment,0.7770881836873795,1954,0.9249042926265139
mgm4700817,free-living,sediment,coastal_marine_sediment,0.7682955976824513,2184,0.7484192472538529
mgm4700818,free-living,sediment,coastal_marine_sediment,0.7936718785289594,2278,0.9095086303490154
mgm4700819,free-living,sediment,coastal_marine_sediment,0.8062471083526123,2241,0.9399268478641074
mgm4700820,free-living,sediment,coastal_marine_sediment,0.8339851271501411,2336,0.9601485528206227
mgm4700821,free-living,sediment,coastal_marine_sediment,0.7846765847224494,2243,0.8445410427695605
mgm4700822,free-living,sediment,coastal_marine_sediment,0.857762975076294,2344,0.9516455800913431
mgm4700823,free-living,sediment,coastal_marine_sediment,0.7957681492107092,2267,0.87372921261760494
mgm4700824,free-living,sediment,coastal_marine_sediment,0.7964520578290408,2128,0.9006027997835755
mgm4702046,free-living,freshwater,river,0.8193288372829686,2219,0.9137347850549064
mgm4702047,free-living,freshwater,river,0.8198660346233121,2237,0.8440200693336182
mgm4702048,free-living,freshwater,river,0.8226306032490084,2166,0.9349573869389821
mgm4702049,free-living,freshwater,river,0.8163034349075237,1860,0.8837612586977183
mgm4702050,free-living,freshwater,river,0.805138056001235,2188,0.7922685302573419
mgm4702051,free-living,freshwater,river,0.8081636444836767,2081,0.8600393106253327
mgm4703102,host-associated,human_host-associated,saliva,0.9643901434475398,2289,0.8889333117222455
mgm4703107,host-associated,human_host-associated,saliva,0.9497533611630551,2307,0.9487038991322394
mgm4703108,host-associated,human_host-associated,saliva,0.9680004610944968,2161,0.9138817244944246
mgm4703109,host-associated,human_host-associated,saliva,0.9592556882533166,2211,0.9227636673479231
mgm4703110,host-associated,human_host-associated,saliva,0.9633663544541761,2257,0.9357093975299641
mgm4703111,host-associated,human_host-associated,saliva,0.9592801331194031,2267,0.8696817299263466
mgm4703113,host-associated,human_host-associated,saliva,0.9595001477350287,2259,0.8684415381945997
mgm4703135,host-associated,human_host-associated,saliva,0.971180383125274,2183,0.8084287298380033
mgm4703498,host-associated,human_host-associated,saliva,0.9555391349867921,2216,0.9048313321198886
mgm4703636,host-associated,human_host-associated,human_associated_biofilm,0.9559351436891524,2295,0.8142386163639662
mgm4703637,host-associated,human_host-associated,human_associated_biofilm,0.9599205186029653,2063,0.9747296913981492
mgm4703638,host-associated,human_host-associated,human_associated_biofilm,0.960056552716469,2270,0.9489007318351154
mgm4703639,host-associated,human_host-associated,human_associated_biofilm,0.9701284368601713,2109,0.9017262343737387
mgm4703709,host-associated,human_host-associated,human_associated_biofilm,0.9570919132397466,2285,0.8711158778262684
mgm4704047,host-associated,plant_associated,rhizosphere,0.8432463483949457,2247,0.9508735942458031
mgm4704048,host-associated,plant_associated,rhizosphere,0.837737749986723,2273,0.8326520750132875
mgm4704049,host-associated,plant_associated,rhizosphere,0.8436226793337093,2257,0.87762407465642
mgm4704050,host-associated,plant_associated,rhizosphere,0.8452374171246081,2206,0.8745698471042606
mgm4704051,host-associated,plant_associated,rhizosphere,0.8382186484900362,2193,0.9248905992296661
mgm4704052,host-associated,plant_associated,rhizosphere,0.8402451486695685,2205,0.8413347976988885
mgm4704053,host-associated,plant_associated,rhizosphere,0.8325172569392169,2235,0.868353893827899
mgm4704054,host-associated,plant_associated,rhizosphere,0.8467185954215781,2166,0.8547696431522978
mgm4704055,host-associated,plant_associated,rhizosphere,0.8374140108365734,2193,0.885774601708537
mgm4704056,host-associated,plant_associated,rhizosphere,0.8396780034085076,2282,0.8593252492667285
mgm4704057,host-associated,plant_associated,rhizosphere,0.8342903820755793,2242,0.8362681276806003
mgm4704058,host-associated,plant_associated,rhizosphere,0.8471800335512479,2230,0.8666809380165242
mgm4704059,host-associated,plant_associated,rhizosphere,0.8444563086020206,2304,0.9531100760497531
mgm4704060,host-associated,plant_associated,rhizosphere,0.8306594763167767,2280,0.9171708675140839
mgm4704061,host-associated,plant_associated,rhizosphere,0.8391231454872675,2219,0.8226684082085043
mgm4704062,host-associated,plant_associated,rhizosphere,0.8350181821856807,2181,0.8945546866644485
mgm4705361,free-living,wastewater,sewage,0.9880377166772621,2227,0.8362388445816346
mgm4706473,free-living,saline_water,oceanic_seawater,0.9335640878875808,2178,0.8745971539286459
mgm4706478,free-living,saline_water,oceanic_seawater,0.9260084702619406,2173,0.9558430312445324
mgm4706483,free-living,saline_water,oceanic_seawater,0.8966778740265922,2293,0.9320307361685455
mgm4706775,free-living,wastewater,sewage,0.8901557130781658,2221,0.8994198434865786
mgm4707652,host-associated,human_host-associated,saliva,0.975139594595275,2197,0.9297960466722243
mgm4707653,host-associated,human_host-associated,saliva,0.9697145468448735,2250,0.936163651359072
mgm4707654,host-associated,human_host-associated,saliva,0.9707407263770528,2079,0.9295650841267125
mgm4707655,host-associated,human_host-associated,saliva,0.9730050776572208,2281,0.9211898298379659
mgm4707656,host-associated,human_host-associated,saliva,0.9722014252940364,2095,0.9050266934997437
mgm4707657,host-associated,human_host-associated,saliva,0.9759190442080422,2146,0.9064708534634552
mgm4707658,host-associated,human_host-associated,saliva,0.9712200826782483,2221,0.9240185981123571
mgm4707659,host-associated,human_host-associated,saliva,0.9710248453188107,2252,0.9259768147163212
mgm4707660,host-associated,human_host-associated,saliva,0.96643409844013,2284,0.8483333222818121
mgm4707951,host-associated,human_host-associated,saliva,0.9754408907965412,2228,0.8896374830779517
mgm4707952,host-associated,human_host-associated,saliva,0.9668805052400429,2246,0.9592187127159054
mgm4709032,host-associated,human_host-associated,human_associated_biofilm,0.9636822456784304,2332,0.8747044736445369
mgm4709383,free-living,wastewater,sewage,0.8032278958474469,2154,0.8915941497825518
mgm4709384,free-living,wastewater,sewage,0.7660386115180587,2272,0.9205374534611228
mgm4709385,free-living,wastewater,sewage,0.7739706774449705,2276,0.9020062438143285
mgm4709386,free-living,wastewater,sewage,0.8059437938979881,2297,0.9220404039779385
mgm4709387,free-living,wastewater,sewage,0.837580095609134,2105,0.8964267299507975
mgm4709388,free-living,wastewater,sewage,0.7717716926445725,2185,0.8939184762769474
mgm4709390,free-living,wastewater,sewage,0.7768795662951371,1906,0.8711301456958813
mgm4709391,free-living,wastewater,sewage,0.77817069898031,2258,0.7775128477913541
mgm4709392,free-living,wastewater,sewage,0.7977064402328647,2093,0.8186950064807934
mgm4709393,free-living,wastewater,sewage,0.7711665918104607,2153,0.9222106625948843
mgm4709394,free-living,wastewater,sewage,0.8179622367299738,2167,0.9132529441651149
mgm4712232,free-living,soil,forest_soil,0.8790052004334276,2020,0.8961577951414147
mgm4712233,free-living,soil,forest_soil,0.8744335254458397,2194,0.9095885634167931
mgm4712234,free-living,soil,forest_soil,0.8410411955283041,2248,0.9269218061666858
mgm4712235,free-living,soil,forest_soil,0.873399829834286,2170,0.9239979429748467
mgm4712236,free-living,soil,desert_soil,0.875890429181259,2360,0.8053619936784652
mgm4712237,free-living,soil,desert_soil,0.8774372229518961,2288,0.8442142950888023
mgm4712239,free-living,soil,forest_soil,0.8390095258305154,2177,0.9263930702581602
mgm4712241,free-living,soil,desert_soil,0.8758254018846874,2130,0.8858656951545911
mgm4712242,free-living,soil,forest_soil,0.8553072825548024,2133,0.8508789777946502
mgm4712243,free-living,soil,forest_soil,0.8432767564637833,2265,0.9030257964142999
mgm4712246,free-living,soil,forest_soil,0.8439438449884568,2190,0.891228199711075
mgm4712247,free-living,soil,grassland,0.9060068508710307,2218,0.8564979815357505
mgm4712248,free-living,soil,forest_soil,0.8466849553575272,845,0.9912741561913588
mgm4712249,free-living,soil,grassland,0.898144545007354,826,0.9912837371932742
mgm4712251,free-living,soil,desert_soil,0.8751837164953982,1352,0.9886029378226807
mgm4712252,free-living,soil,forest_soil,0.8810104712761705,1429,0.9887096698788009
mgm4712253,free-living,soil,forest_soil,0.8766873739452734,1735,0.9430499391384285
mgm4712255,free-living,soil,desert_soil,0.8776590170488082,1865,0.9463698845528061
mgm4712256,free-living,soil,forest_soil,0.8549857129503045,2256,0.9431484361599468
mgm4712257,free-living,soil,forest_soil,0.8423588280614478,2221,0.8314490892942052
mgm4712258,free-living,soil,desert_soil,0.8782961712516874,2305,0.8459164413746749
mgm4712259,free-living,soil,grassland,0.8929307886748462,1600,0.9888290566784289
mgm4712260,free-living,soil,forest_soil,0.8444487605159122,1079,0.9914333599369868
mgm4712261,free-living,soil,forest_soil,0.8529184441221511,2032,0.9456730216260901
mgm4712262,free-living,soil,forest_soil,0.8578505569653205,869,0.06217546568449739
mgm4712263,free-living,soil,desert_soil,0.8842257000099525,1124,0.151141318849922
mgm4712264,free-living,soil,forest_soil,0.8470182274235002,1988,0.26462485985897877
mgm4712265,free-living,soil,grassland,0.9079587050019365,1618,0.806034722406944
mgm4712266,free-living,soil,grassland,0.8976085466936197,2022,0.9754876318016583
mgm4712268,free-living,soil,grassland,0.8940909456544724,2279,0.9883320385546578
mgm4712270,free-living,soil,forest_soil,0.8779423954371328,2298,0.9869816544173738
mgm4712271,free-living,soil,grassland,0.9068757879066065,2327,0.987833308967986
mgm4712272,free-living,soil,grassland,0.9072743451449199,2373,0.9865221173811589
mgm4712763,host-associated,plant_associated,plant-associated,0.9267815390096693,2310,0.9867191253721189
mgm4712785,free-living,freshwater,drinking_water_reservoir,0.8509030991938933,2362,0.9869304822700985
mgm4712786,free-living,freshwater,drinking_water_reservoir,0.840346513139764,2335,0.9857528474741347
mgm4712787,free-living,freshwater,drinking_water_reservoir,0.846764619093057,2374,0.9861691588089473
mgm4712788,free-living,freshwater,drinking_water_reservoir,0.8460438111006997,2342,0.9866848146877631
mgm4713017,free-living,wastewater,reactor_sludge,0.806761831434538,2390,0.9875012392102335
mgm4713020,free-living,wastewater,reactor_sludge,0.8327663984751869,2405,0.9855656554097529
mgm4713021,free-living,wastewater,reactor_sludge,0.8063328939760053,2416,0.9870457629050706
mgm4713022,free-living,wastewater,reactor_sludge,0.8216976827947124,1489,0.9449471660210829
mgm4713025,free-living,wastewater,reactor_sludge,0.8264032609876245,1819,0.9161663815183365
mgm4713028,free-living,wastewater,reactor_sludge,0.8256335572504591,1880,0.9206481589164932
